id,ff_ratio,no_tweets,profile_has_name,no_friends,no_followers,following_rate,belongs_to_list,location,has_bio,dataset,real
964996225,0.0013089848647474358,10747,1,711,737,0.23705371502090705,1,1,1,E13_real,1
1205923694,0.0007451427568966274,15968,1,1699,1510,0.5003313452617627,1,1,1,E13_real,1
970505658,0.04628099173553719,141,1,140,55,0.017707662588538314,1,0,1,E13_real,1
971576125,1.9474263759680804e-05,4914,1,1080,7447,2.3976175144880876,1,1,1,E13_real,1
1216631100,0.04081877904182022,181,1,1019,158,0.05240464344941957,1,1,1,E13_real,1
1219155151,0.028823167816405985,66,1,422,121,0.040132669983416254,0,1,1,E13_real,1
1219247983,0.26222222222222225,15,1,59,15,0.004976775049767751,0,1,0,E13_real,1
974171288,0.003592016770023583,14399,1,658,428,0.13788659793814434,1,0,1,E13_real,1
974190704,0.0025309978710378917,10146,1,831,573,0.18460051546391754,1,0,1,E13_real,1
974558708,0.029703631928898393,3780,1,889,173,0.05573453608247423,1,0,1,E13_real,1
977265403,0.003472222222222222,164,1,242,264,0.08507895584917821,1,0,1,E13_real,1
981556177,0.272,136,1,170,25,0.008061915511125443,0,0,1,E13_real,1
407818010,0.0003772321395934373,1695,1,258,827,0.23703066781312698,1,1,1,E13_real,1
120720544,9.337745679395745e-05,27642,1,7864,9177,2.2377468910021947,1,1,1,E13_real,1
187536784,1.7179900242956979e-06,39143,1,88,7157,1.8266972945380295,1,1,0,E13_real,1
197602470,0.004710722857441004,1385,1,316,259,0.06654676258992806,1,1,1,E13_real,1
207070244,0.00021043771043771043,112854,1,297,1188,0.30697674418604654,1,0,1,E13_real,1
216522413,4.106640967374847e-05,31240,1,691,4102,1.0665626625065003,1,0,1,E13_real,1
259680844,0.03568672839506173,420,1,185,72,0.019246190858059342,1,0,1,E13_real,1
301919327,0.0008826092181960219,38971,1,940,1032,0.2818132168214091,1,1,1,E13_real,1
517625408,0.022976680384087792,1651,1,67,54,0.016023738872403562,1,1,1,E13_real,1
327900613,1.5141196494009262e-06,9410,1,3071,45036,12.444321635810997,1,1,1,E13_real,1
522582939,4.1954865039399634e-05,296427,1,3832,9557,2.840963139120095,1,1,1,E13_real,1
541037205,0.0007560777637208864,9315,1,707,967,0.2890017931858936,1,0,1,E13_real,1
604758810,0.004359861591695502,60,1,126,170,0.05192425167990226,1,1,1,E13_real,1
835342567,7.778320962742554e-05,2427,1,13555,13201,4.160416010085093,1,0,0,E13_real,1
1092912044,0.009733700642791552,1310,1,265,165,0.054009819967266774,0,0,1,E13_real,1
1126202310,0.009522536670119283,1062,1,285,173,0.0568517909957279,0,0,1,E13_real,1
9011502,0.0,1310,1,0,35647,7.130826165233047,1,0,0,E13_real,1
52491055,0.003902185223725286,14037,1,375,310,0.07126436781609195,1,1,1,E13_real,1
55532545,0.0006256904050653238,10437,1,226,601,0.13844736235890348,1,1,1,E13_real,1
16043064,0.006281122679945677,42453,1,222,188,0.040378006872852236,1,1,1,E13_real,1
20308222,0.0008573632743270574,27488,1,1028,1095,0.24365821094793058,1,1,1,E13_real,1
33747826,0.0625,97,1,25,20,0.004523863379325944,1,1,1,E13_real,1
45314390,0.012365362811791384,19265,1,349,168,0.038408779149519894,1,1,1,E13_real,1
48665791,0.0016575309967660978,48122,1,531,566,0.12975699220541037,1,1,1,E13_real,1
52108988,0.001700960219478738,10898,1,124,270,0.06205470006894967,1,1,1,E13_real,1
83811813,0.00025157916097437563,87889,1,4964,4442,1.0478886529841944,1,1,1,E13_real,1
91866745,0.0006095724913888705,31852,1,332,738,0.17550535077288942,1,1,1,E13_real,1
111628975,0.007621498082442777,27770,1,1564,453,0.10968523002421307,1,1,1,E13_real,1
114849265,0.0017727028216538705,12906,1,145,286,0.06943432872056324,0,1,1,E13_real,1
154588620,0.0,44959,1,0,1093,0.272977022977023,1,1,1,E13_real,1
162092995,0.014723378941106485,1403,1,99,82,0.020587496861662065,1,1,0,E13_real,1
168791182,0.0032100804518088335,9458,1,241,274,0.0691046658259773,0,1,1,E13_real,1
177299735,0.001036378278071496,52730,1,740,845,0.21430382957139235,1,0,1,E13_real,1
179588209,0.016399793388429753,1641,1,127,88,0.02235204470408941,1,0,0,E13_real,1
190383002,0.00044762022926341216,8121,1,2428,2329,0.5956521739130435,1,1,1,E13_real,1
197400952,0.027008310249307478,1000,1,39,38,0.009761109684048292,0,1,1,E13_real,1
217533156,0.00844087330573817,1969,1,416,222,0.05776736924277908,1,1,1,E13_real,1
222579656,0.0004125387139875253,34503,1,268,806,0.21049882475842258,1,1,1,E13_real,1
233959454,0.0005820976523520247,29321,1,1197,1434,0.37756714060031593,0,1,1,E13_real,1
248292381,0.4489795918367347,6,1,22,7,0.0018597236981934113,0,1,0,E13_real,1
252688673,0.022684310018903593,7994,1,300,115,0.03062583222370173,0,1,1,E13_real,1
255559955,0.00038114459818742845,3881,1,491,1135,0.3027473993064817,1,1,1,E13_real,1
278618602,0.0013713045727733254,5151,1,546,631,0.17035637149028077,1,1,1,E13_real,1
295578583,0.00018073145978618078,3704,1,169,967,0.2632725292676286,1,1,1,E13_real,1
297012777,0.007515319690137588,26160,1,65,93,0.02534059945504087,0,0,1,E13_real,1
318949971,0.010793650793650795,813,1,119,105,0.028893780957622454,1,1,1,E13_real,1
327840186,0.009053254437869822,857,1,153,130,0.03592152528322741,1,1,1,E13_real,1
333960904,0.01025390625,12379,1,672,256,0.07093377666943752,1,1,1,E13_real,1
337321477,0.015505350772889417,179,1,1304,290,0.08048848182070496,1,1,1,E13_real,1
372460791,8.24339098542489e-05,89350,1,2490,5496,1.5499153976311337,1,1,1,E13_real,1
382247829,0.010158730158730159,1931,1,112,105,0.029753471238311135,0,1,1,E13_real,1
418633045,0.00014405426917194988,679,1,396,1658,0.4769850402761795,1,0,1,E13_real,1
425241854,0.19834710743801653,164,1,24,11,0.0031727718488606866,0,1,1,E13_real,1
453285193,0.0042530768941247315,24263,1,452,326,0.09493302271403611,1,1,1,E13_real,1
469128515,0.015698826398414877,1926,1,103,81,0.02370500438981563,0,1,1,E13_real,1
521131145,0.014504975543936583,1904,1,86,77,0.02287581699346405,1,1,0,E13_real,1
529342153,0.10331632653061225,512,1,81,28,0.008338296605122097,0,0,1,E13_real,1
546314660,0.00013620234861863012,55907,1,867,2523,0.7553892215568863,1,1,1,E13_real,1
604518391,0.05482429658253834,202,1,454,91,0.027786259541984732,0,1,1,E13_real,1
630544784,0.0006643237494019365,33818,1,193,539,0.1660505237215034,0,1,1,E13_real,1
755745950,0.0010553461614758977,13577,1,133,355,0.11059190031152648,1,1,1,E13_real,1
806660965,0.01978342357351104,313,1,190,98,0.03074992155632256,0,1,1,E13_real,1
922305175,1,413,1,5,0,0.0,0,0,1,E13_real,1
925532102,4.0,574,1,4,1,0.00031969309462915604,1,0,1,E13_real,1
929410398,0.030245746691871456,101,1,16,23,0.007357645553422905,0,0,1,E13_real,1
961773920,0.0535077288941736,106,1,45,29,0.00932176149148184,0,0,1,E13_real,1
1021876490,7.084104244733456e-05,1160,1,298,2051,0.6652611093091145,1,1,1,E13_real,1
1096419414,0.0,12,1,0,4,0.0013097576948264572,0,0,1,E13_real,1
1169114810,3.3333333333333335,30,1,30,3,0.0009904258831297458,0,0,1,E13_real,1
1212975186,8.444444444444445,63,1,304,6,0.001989389920424403,0,1,1,E13_real,1
1213937306,0.001342436883814253,18042,1,1209,949,0.3146551724137931,1,0,1,E13_real,1
1124807293,4.081632653061225,27,1,200,7,0.0022996057818659658,0,1,1,FSF_bot,0
1125327924,6.16,23,1,154,5,0.0016425755584756898,0,1,0,FSF_bot,0
1127547493,6.6,26,1,165,5,0.001643115346697338,0,1,1,FSF_bot,0
1128470257,21.88888888888889,24,1,197,3,0.000985869208018403,0,1,1,FSF_bot,0
1174331750,17.555555555555557,25,1,158,3,0.0009910802775024777,0,1,1,FSF_bot,0
1174367996,6.2,15,1,155,5,0.0016518004625041295,1,1,1,FSF_bot,0
1174374654,39.25,26,1,157,2,0.0006607201850016518,0,1,1,FSF_bot,0
1174403390,2.265625,25,1,145,8,0.002642880740006607,1,1,1,FSF_bot,0
1174413920,6.08,21,1,152,5,0.0016518004625041295,0,1,0,FSF_bot,0
1174430569,44.0,17,1,176,2,0.0006607201850016518,0,1,1,FSF_bot,0
1174616899,7.52,19,1,188,5,0.0016518004625041295,0,1,1,FSF_bot,0
1174649970,10.6875,17,1,171,4,0.0013214403700033035,0,1,1,FSF_bot,0
1174719445,163.0,23,1,163,1,0.0003303600925008259,0,1,1,FSF_bot,0
1174760396,5.6,25,1,140,5,0.0016518004625041295,0,1,1,FSF_bot,0
1174804556,17.0,25,1,153,3,0.0009910802775024777,0,1,1,FSF_bot,0
1174901988,14.0,18,1,126,3,0.0009910802775024777,0,1,1,FSF_bot,0
1174946815,18.666666666666668,28,1,168,3,0.0009910802775024777,0,1,1,FSF_bot,0
1174970576,10.0625,16,1,161,4,0.0013214403700033035,0,1,1,FSF_bot,0
1175035327,9.3125,24,1,149,4,0.0013214403700033035,0,1,1,FSF_bot,0
1175618972,6.64,17,1,166,5,0.0016518004625041295,0,1,1,FSF_bot,0
1175624556,6.36,25,1,159,5,0.0016518004625041295,1,1,1,FSF_bot,0
1175854238,3.5918367346938775,19,1,176,7,0.002313284864507601,1,1,1,FSF_bot,0
1175879124,10.125,21,1,162,4,0.0013218770654329147,0,1,1,FSF_bot,0
1175898787,10.25,22,1,164,4,0.0013218770654329147,0,1,1,FSF_bot,0
1175960761,5.28,16,1,132,5,0.0016523463317911435,0,1,1,FSF_bot,0
1176039984,6.68,17,1,167,5,0.0016523463317911435,0,1,1,FSF_bot,0
1176259471,6.08,16,1,152,5,0.0016523463317911435,0,1,0,FSF_bot,0
1176308588,10.1875,16,1,163,4,0.0013218770654329147,0,1,1,FSF_bot,0
370098498,0.0,747,1,0,11,0.0030977189524077726,0,0,1,INT_bot,0
37384589,0.02375,508,1,38,40,0.009072352007257882,0,1,1,INT_bot,0
252647855,0.0007689350249903883,403,1,2,51,0.013581890812250332,0,1,1,INT_bot,0
349392750,0.22724568709101725,1148,1,382,41,0.011439732142857142,0,1,1,INT_bot,0
370098498,0.0,747,1,0,11,0.0030977189524077726,0,0,1,INT_bot,0
37384589,0.02375,508,1,38,40,0.009072352007257882,0,1,1,INT_bot,0
252647855,0.0007689350249903883,403,1,2,51,0.013581890812250332,0,1,1,INT_bot,0
349392750,0.22724568709101725,1148,1,382,41,0.011439732142857142,0,1,1,INT_bot,0
370098498,0.0,747,1,0,11,0.0030977189524077726,0,0,1,INT_bot,0
37384589,0.02375,508,1,38,40,0.009072352007257882,0,1,1,INT_bot,0
252647855,0.0007689350249903883,403,1,2,51,0.013581890812250332,0,1,1,INT_bot,0
349392750,0.22724568709101725,1148,1,382,41,0.011439732142857142,0,1,1,INT_bot,0
616231691,1.5916955017301038,55,1,460,17,0.005213124808341,0,1,0,INT_bot,0
616393718,1.69921875,56,1,435,16,0.004906470407850353,0,1,1,INT_bot,0
616635785,20.0,43,1,320,4,0.0012266176019625882,1,1,1,INT_bot,0
616650103,8.833333333333334,31,1,318,6,0.0018399264029438822,0,1,1,INT_bot,0
616635785,20.0,43,1,320,4,0.0012266176019625882,1,1,1,INT_bot,0
616650103,8.833333333333334,31,1,318,6,0.0018399264029438822,0,1,1,INT_bot,0
617373484,59.0,29,1,236,2,0.0006134969325153375,0,1,1,INT_bot,0
617486653,14.6875,26,1,235,4,0.001226993865030675,0,1,1,INT_bot,0
617557720,5.020408163265306,35,1,246,7,0.002147239263803681,0,1,1,INT_bot,0
617486653,14.6875,26,1,235,4,0.001226993865030675,0,1,1,INT_bot,0
617557720,5.020408163265306,35,1,246,7,0.002147239263803681,0,1,1,INT_bot,0
619468845,3.140625,23,1,201,8,0.0024554941682013503,0,1,1,INT_bot,0
621555892,228.0,29,1,228,1,0.0003071253071253071,0,1,1,INT_bot,0
621576164,16.52,56,1,413,5,0.0015356265356265355,0,1,1,INT_bot,0
771657486,10.5,21,1,168,4,0.001248829222603809,0,1,1,INT_bot,0
1207835467,29.0,4,1,29,1,0.0003313452617627568,0,1,1,INT_bot,0
1208229229,35.0,4,1,35,1,0.0003313452617627568,0,1,1,INT_bot,0
1213170564,1,3,1,34,0,0.0,0,1,1,INT_bot,0
1366784677,7.0,3,1,28,2,0.0006754474839581223,0,1,1,INT_bot,0
1367040230,18.0,1,1,18,1,0.00033772374197906115,0,1,1,INT_bot,0
1367487373,22.0,4,1,22,1,0.00033783783783783786,0,0,0,INT_bot,0
1367856896,2.888888888888889,0,1,26,3,0.0010135135135135136,0,1,0,INT_bot,0
1368097362,2.3333333333333335,3,1,21,3,0.0010135135135135136,0,1,1,INT_bot,0
1368184886,24.0,1,1,24,1,0.00033783783783783786,0,1,0,INT_bot,0
1369249873,1,2,1,26,0,0.0,0,1,0,INT_bot,0
1369408290,1,7,1,26,0,0.0,0,1,1,INT_bot,0
1369480706,1,3,1,28,0,0.0,0,0,0,INT_bot,0
1369749661,1,3,1,18,0,0.0,0,0,0,INT_bot,0
1370348599,19.0,2,1,19,1,0.0003379520108144643,0,1,1,INT_bot,0
1370681630,1,3,1,21,0,0.0,1,1,1,INT_bot,0
1370734512,1,4,1,25,0,0.0,0,1,1,INT_bot,0
1370781445,1,1,1,18,0,0.0,0,1,0,INT_bot,0
1371350634,1,2,1,18,0,0.0,0,1,1,INT_bot,0
1372398396,1,1,1,22,0,0.0,0,1,1,INT_bot,0
1372652504,1,3,1,25,0,0.0,0,1,1,INT_bot,0
1373071759,24.0,3,1,24,1,0.0003380662609871535,0,0,1,INT_bot,0
1373326866,1,2,1,15,0,0.0,0,0,1,INT_bot,0
1373641104,1,2,1,14,0,0.0,0,1,0,INT_bot,0
1374094274,6.0,5,1,24,2,0.000676132521974307,0,0,0,INT_bot,0
1374225350,1,3,1,19,0,0.0,0,0,1,INT_bot,0
1380853662,1,1,1,13,0,0.0,0,1,1,INT_bot,0
1380948325,1,0,1,13,0,0.0,0,1,0,INT_bot,0
1381069658,1,0,1,17,0,0.0,0,0,1,INT_bot,0
1381363692,1,1,1,14,0,0.0,0,1,1,INT_bot,0
1381512248,13.0,1,1,13,1,0.00033840947546531303,0,1,1,INT_bot,0
1381607736,1,2,1,13,0,0.0,0,1,0,INT_bot,0
1382419244,1,2,1,12,0,0.0,0,1,0,INT_bot,0
1383712140,1,2,1,19,0,0.0,0,0,1,INT_bot,0
1385228084,1,3,1,14,0,0.0,0,1,0,INT_bot,0
1385297372,1,1,1,10,0,0.0,0,0,1,INT_bot,0
1386172154,1,1,1,12,0,0.0,0,0,0,INT_bot,0
1386519432,1,2,1,12,0,0.0,0,1,1,INT_bot,0
1386549638,1,2,1,15,0,0.0,0,0,0,INT_bot,0
1386619668,1,3,1,17,0,0.0,0,0,0,INT_bot,0
1387393236,1,2,1,14,0,0.0,0,1,1,INT_bot,0
1387417639,1,2,1,16,0,0.0,0,1,1,INT_bot,0
1387702238,1,2,1,17,0,0.0,0,0,0,INT_bot,0
1388028872,1,1,1,11,0,0.0,0,1,1,INT_bot,0
1388819528,1.7777777777777777,1,1,16,3,0.0010162601626016261,1,1,1,INT_bot,0
1391378610,1,2,1,22,0,0.0,0,1,0,INT_bot,0
1391497074,1,1,1,19,0,0.0,0,1,1,INT_bot,0
1391544607,1,0,1,15,0,0.0,0,0,0,INT_bot,0
1391622127,1,2,1,14,0,0.0,0,1,0,INT_bot,0
1391832212,1,2,1,14,0,0.0,0,0,0,INT_bot,0
24503,2.1542872138934373e-05,7157,1,2552,10884,2.0547479705493674,1,1,1,TFP_real,1
22903,0.009416195856873822,79,1,295,177,0.033408833522083806,1,1,1,TFP_real,1
382393,9.254419165902093e-05,8521,1,3456,6111,1.1611248337450124,1,1,1,TFP_real,1
286543,0.0006337075329970634,22943,1,866,1169,0.22194797797607746,1,1,1,TFP_real,1
438023,0.01799183673469388,3205,1,551,175,0.033263638091617566,1,1,0,TFP_real,1
586003,0.0007948254763708409,919,1,341,655,0.12459577705915921,1,1,1,TFP_real,1
628563,0.0017087444999786406,2528,1,40,153,0.02913730717958484,1,1,1,TFP_real,1
769985,0.0004455108791726598,4320,1,2809,2511,0.48121885779992335,1,1,1,TFP_real,1
2007021,4.89795918367347e-05,4323,1,384,2800,0.5404362092260181,1,1,1,TFP_real,1
2731681,0.05102040816326531,1280,1,250,70,0.01352657004830918,1,1,1,TFP_real,1
3909541,0.005746856821167198,3866,1,1960,584,0.11309062742060419,1,1,1,TFP_real,1
5863152,0.00017811233673560646,6712,1,3535,4455,0.8675754625121713,1,1,1,TFP_real,1
6082972,0.0002793690557325916,5625,1,546,1398,0.272674078408426,1,1,1,TFP_real,1
6175692,0.8284023668639053,84,1,140,13,0.002537575639273863,0,1,0,TFP_real,1
6196392,0.005489341706181383,2112,1,514,306,0.059742288168684106,1,1,1,TFP_real,1
6677972,0.028091414080425068,3062,1,3722,364,0.07133058984910837,1,1,1,TFP_real,1
7246122,0.004415760869565217,2340,1,598,368,0.07246947617172116,1,1,1,TFP_real,1
7527052,0.0042827354568043055,15046,1,1372,566,0.11174728529121422,1,1,1,TFP_real,1
7773732,1.89562520095965e-05,27426,1,1946,10132,2.004748713889988,1,0,1,TFP_real,1
8029522,0.002041286892361111,3312,1,301,384,0.0761300555114988,1,1,1,TFP_real,1
9664862,0.0033971931387836935,415,1,244,268,0.05397784491440081,1,1,1,TFP_real,1
12179872,0.0001063603730771274,46447,1,5606,7260,1.4861821903787102,1,1,1,TFP_real,1
12551742,1.640263843284388e-05,31981,1,635,6222,1.2763076923076924,1,1,1,TFP_real,1
12700622,0.007533591949176365,1695,1,402,231,0.04741379310344827,1,1,1,TFP_real,1
12765892,0.5191326530612245,0,1,407,28,0.005749486652977412,0,0,1,TFP_real,1
14321616,0.0023307291666666667,1977,1,537,480,0.1,1,1,1,TFP_real,1
14443340,0.00038762064499921206,28490,1,1006,1611,0.33646616541353386,0,1,1,TFP_real,1
14561441,0.003975394079200308,1895,1,1034,510,0.10671688637790333,1,1,1,TFP_real,1
15455450,0.005360497145275412,306,1,722,367,0.07808510638297872,1,1,1,TFP_real,1
15453624,0.0029296762803451273,1804,1,765,511,0.10872340425531915,1,1,1,TFP_real,1
15622858,0.0663265306122449,469,1,117,42,0.008959044368600682,1,1,1,TFP_real,1
15788159,0.005675674946950639,23079,1,2105,609,0.13023952095808383,1,1,1,TFP_real,1
15922136,0.0014902559452412245,69153,1,779,723,0.1550171526586621,1,1,0,TFP_real,1
16002194,6.528114837922403e-05,3933,1,514,2806,0.6024044654358094,1,1,1,TFP_real,1
16183526,0.007811634349030471,2133,1,1128,380,0.08179078777442962,1,1,1,TFP_real,1
16303802,0.027676610012718234,1680,1,3830,372,0.08020698576972833,1,1,1,TFP_real,1
16649518,0.012861264609516358,281,1,263,143,0.030979202772963604,1,1,1,TFP_real,1
17085112,0.00039206950323011805,26431,1,44,335,0.07293707816242108,1,1,1,TFP_real,1
17283453,0.0002484286533786828,4549,1,702,1681,0.3667903120226926,1,1,1,TFP_real,1
17421795,0.007866805411030176,3884,1,189,155,0.033864977059209087,0,1,1,TFP_real,1
17426567,0.005867768595041322,2640,1,1136,440,0.09615384615384616,1,1,1,TFP_real,1
17844234,0.013418830585536407,15368,1,971,269,0.059004167580609786,1,1,1,TFP_real,1
17992531,0.010489167728654054,340,1,107,101,0.02217830478700044,1,1,1,TFP_real,1
18721974,0.0027740917231542073,17429,1,2009,851,0.18806629834254143,1,1,1,TFP_real,1
18874774,0.01110586011342155,5331,1,94,92,0.020353982300884955,1,1,1,TFP_real,1
19706832,0.0006407061023113749,2219,1,464,851,0.18898512103042417,1,1,1,TFP_real,1
19701419,0.0012268966063902014,8105,1,1068,933,0.20719520319786808,1,1,1,TFP_real,1
19973780,0.0006550658425154528,2806,1,39,244,0.0542463317029791,1,1,1,TFP_real,1
20303000,0.011439417256591772,3555,1,1338,342,0.07610146862483311,1,1,1,TFP_real,1
20681942,0.003258245770619498,2946,1,1285,628,0.13989752728892849,1,1,1,TFP_real,1
21133252,0.016553658430799926,381,1,1145,263,0.05866607182690163,1,0,1,TFP_real,1
22015162,0.019746733936984198,5807,1,591,173,0.03865921787709497,1,1,1,TFP_real,1
22521283,3.1951962001707074e-05,78862,1,2419,8701,1.9465324384787472,1,1,1,TFP_real,1
22598920,1.0286448329024038e-05,51839,1,53069,71827,16.068680089485458,1,1,1,TFP_real,1
22596491,0.009039256198347107,668,1,630,264,0.05906040268456376,1,1,1,TFP_real,1
22624920,0.000604211931397929,54699,1,1673,1664,0.37225950782997763,1,1,1,TFP_real,1
22710614,1,14,1,6,0,0.0,0,0,0,TFP_real,1
22970058,0.00015555558798681623,108040,1,1812,3413,0.76404745914484,1,1,1,TFP_real,1
23770754,0.011843043995243758,116,1,249,145,0.03249663827879874,1,1,0,TFP_real,1
24176877,0.000213120127097094,11467,1,1188,2361,0.5293721973094171,1,1,1,TFP_real,1
25046383,0.006827492034592627,708,1,195,169,0.03793490460157127,0,0,1,TFP_real,1
25484842,0.006646021436184118,1527,1,1322,446,0.1001571973950146,1,1,1,TFP_real,1
26261259,0.0606281957633309,1203,1,83,37,0.00831647561249719,1,1,0,TFP_real,1
27315878,0.0010624708752501302,7392,1,3876,1910,0.4297929792979298,1,1,1,TFP_real,1
29742445,0.003057936798083921,3295,1,895,541,0.12201172755976544,1,1,1,TFP_real,1
31135311,0.0057479481826760844,1293,1,804,374,0.08446251129177959,1,1,1,TFP_real,1
31379656,0.033968880122726273,5483,1,465,117,0.026428732776146376,1,1,1,TFP_real,1
33516491,0.051059289742417316,1475,1,335,81,0.018317503392130258,1,0,1,TFP_real,1
33679344,0.006248120551973003,28396,1,187,173,0.03913141823116942,1,1,1,TFP_real,1
34580222,0.004580606781677573,10166,1,770,410,0.09278117221090744,1,1,1,TFP_real,1
36286962,5.817756962602706e-05,9008,1,727,3535,0.8010423748017221,1,1,1,TFP_real,1
37186955,0.045722046174739704,655,1,101,47,0.010657596371882086,0,1,1,TFP_real,1
37204587,0.0016377708705720751,9959,1,186,337,0.0764172335600907,1,1,1,TFP_real,1
39201963,0.0019219308430954499,17312,1,1061,743,0.16882526698477618,1,1,1,TFP_real,1
40337017,0.0005051224239547486,3531,1,1277,1590,0.3616924476797088,1,1,1,TFP_real,1
43775439,0.003452797541918514,14534,1,445,359,0.0819634703196347,1,1,1,TFP_real,1
44358439,0.048828125,608,1,50,32,0.007309273640931932,1,0,0,TFP_real,1
44604091,0.00409972299168975,1764,1,148,190,0.04340872743888508,1,1,1,TFP_real,1
45110939,0.044765020820939916,89,1,301,82,0.018742857142857144,0,1,1,TFP_real,1
45399578,0.036033163265306124,1267,1,452,112,0.025611708209467184,1,1,1,TFP_real,1
45562154,0.016262755102040817,543,1,204,112,0.025611708209467184,1,0,0,TFP_real,1
47588692,0.0005099854748392731,29529,1,1001,1401,0.3209621993127148,1,1,1,TFP_real,1
47610275,0.023995535714285716,970,1,301,112,0.02565864833906071,1,1,1,TFP_real,1
47708690,0.015995171269050854,1028,1,1272,282,0.06461961503208066,1,1,1,TFP_real,1
49683347,3.75,10,1,15,2,0.0004589261128958238,0,0,1,TFP_real,1
49726434,0.002159031356450345,2289,1,1582,856,0.1964203763194126,1,1,1,TFP_real,1
49951518,0.0252503997979968,760,1,300,109,0.025011473152822396,0,1,1,TFP_real,1
50594775,0.018206936099779743,70,1,1397,277,0.06359044995408632,1,1,1,TFP_real,1
50606585,0.0020317377731529657,29215,1,781,620,0.1423324150596878,1,1,1,TFP_real,1
50650272,0.01550094517958412,457,1,205,115,0.026400367309458217,1,1,1,TFP_real,1
51065893,0.044808005846966883,8003,1,2391,231,0.05304247990815155,1,0,1,TFP_real,1
51169895,6.369711000350217e-05,13119,1,815,3577,0.8215434083601286,1,1,1,TFP_real,1
52140322,0.0036939791760977818,339,1,816,470,0.10802114456446794,1,0,1,TFP_real,1
53400463,0.0025517052889231806,2088,1,1055,643,0.14788408463661454,1,1,1,TFP_real,1
56336047,0.006196596285573053,2503,1,351,238,0.05486399262332872,1,1,0,TFP_real,1
57573169,6.592108463026821e-05,38303,1,5867,9434,2.1767420396862023,1,1,1,TFP_real,1
58017998,0.22108843537414966,1358,1,390,42,0.009695290858725761,0,1,0,TFP_real,1
58436154,0.02890625,411,1,185,80,0.01847148464557839,1,1,1,TFP_real,1
60490488,0.00014255087399409324,5283,1,3019,4602,1.0642923219241442,1,1,1,TFP_real,1
63501503,0.08081285444234404,319,1,171,46,0.010665430095061441,0,0,0,TFP_real,1
65402914,0.019319916332183842,1452,1,1367,266,0.06177426846261031,1,1,0,TFP_real,1
67253599,0.002576449597343639,4148,1,374,381,0.0886046511627907,1,1,1,TFP_real,1
67887304,0.0031021043168372262,11089,1,2305,862,0.20055839925546767,0,1,1,TFP_real,1
68123840,0.0473469387755102,62,1,58,35,0.008145217593670002,1,1,0,TFP_real,1
68800287,0.07378472222222222,663,1,170,48,0.011178388448998603,1,1,1,TFP_real,1
68940614,0.16724336793540945,819,1,435,51,0.011877037727061016,0,0,0,TFP_real,1
69575984,0.010717556496126334,469,1,433,201,0.046831314072693385,1,1,1,TFP_real,1
70228722,0.04754616875828997,812,1,466,99,0.023082303567265098,1,1,1,TFP_real,1
74861616,0.020158235838734113,886,1,958,218,0.05102996254681648,1,1,1,TFP_real,1
76612795,0.0032556185675278303,1062,1,62,138,0.03234880450070324,1,1,1,TFP_real,1
78845364,0.00773986311983471,7054,1,959,352,0.08266791921089714,1,1,1,TFP_real,1
82062642,0.013386880856760375,290,1,830,249,0.05864342910975035,0,1,1,TFP_real,1
82118682,0.011383721908930224,1820,1,541,218,0.05134243994347621,1,0,1,TFP_real,1
84361482,0.003203857841194345,20279,1,388,348,0.0821529745042493,1,1,1,TFP_real,1
84543942,0.016935635203602927,498,1,361,146,0.03446647780925401,1,1,0,TFP_real,1
84838434,0.006911111111111111,11088,1,622,300,0.07083825265643448,1,1,1,TFP_real,1
85850428,6.972222222222222,11,1,251,6,0.0014184397163120568,0,0,0,TFP_real,1
86538176,0.0032810465620931244,7321,1,1323,635,0.1501892147587512,1,1,1,TFP_real,1
86626503,0.005047059478725774,1960,1,1450,536,0.12680387982020344,1,0,1,TFP_real,1
86999643,0.022876662698618083,1829,1,442,139,0.03289940828402367,1,1,1,TFP_real,1
90436636,0.0016444092349479403,14161,1,1453,940,0.22322488720019,1,0,1,TFP_real,1
91696007,0.0033110508559513903,2888,1,1110,579,0.137660485021398,0,1,1,TFP_real,1
93378883,3.630589419362291e-05,151266,1,5927,12777,3.0428673493688976,1,1,1,TFP_real,1
96114847,0.0,97,1,0,3,0.0007165034631000717,0,0,0,TFP_real,1
96146127,0.005099826388888889,3691,1,47,96,0.022928110819202294,1,1,1,TFP_real,1
96360063,0.001623373551877002,20049,1,858,727,0.1736741519350215,1,1,1,TFP_real,1
96450599,0.0006706822814389738,9676,1,791,1086,0.25949820788530464,0,1,1,TFP_real,1
96454595,0.049886621315192746,542,1,88,42,0.01003584229390681,0,1,0,TFP_real,1
96727791,0.22306238185255198,555,1,118,23,0.005497131931166348,0,0,0,TFP_real,1
96737211,0.0649430594028932,247,1,211,57,0.013623326959847037,1,1,1,TFP_real,1
98127075,0.06473321583079635,911,1,404,79,0.01890856869315462,1,1,1,TFP_real,1
103087081,0.028622222222222223,670,1,161,75,0.018037518037518036,0,1,1,TFP_real,1
105768989,0.0002636143549386212,2977,1,626,1541,0.37132530120481927,1,1,1,TFP_real,1
107193314,0.001203786600598872,10817,1,757,793,0.1913148371531966,1,1,1,TFP_real,1
107471115,5.210465917416517e-05,23569,1,1193,4785,1.1546814671814671,1,1,1,TFP_real,1
107991930,0.035555555555555556,175,1,128,60,0.01448225923244026,1,0,1,TFP_real,1
